Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,TNFs Bind Their Physiological Receptors R-HSA-5669034,1/29,0.2452784476136291,0.4693936770016234,0,0,3.6791294642857135,5.170505772822363,TNFSF13
Reactome_2022,Interaction Between L1 And Ankyrins R-HSA-445095,1/29,0.2452784476136291,0.4693936770016234,0,0,3.6791294642857135,5.170505772822363,NFASC
Reactome_2022,mRNA Capping R-HSA-72086,1/29,0.2452784476136291,0.4693936770016234,0,0,3.6791294642857135,5.170505772822363,POLR2A
Reactome_2022,Myogenesis R-HSA-525793,1/29,0.2452784476136291,0.4693936770016234,0,0,3.6791294642857135,5.170505772822363,TCF7L2
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,2/99,0.2476868895164516,0.4693936770016234,0,0,2.127705510876019,2.96940426321016,CASP8;ITPR3
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,2/99,0.2476868895164516,0.4693936770016234,0,0,2.127705510876019,2.96940426321016,ST13;ATM
Reactome_2022,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,3/179,0.2493182141961915,0.4693936770016234,0,0,1.7611543062200956,2.446287764848832,WDR46;SENP3;WDR43
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,8/619,0.2494052029337298,0.4693936770016234,0,0,1.35858804794975,1.886639137977024,GHSR;CORT;CPAMD8;ITPR3;ECT2;MCHR1;PTHLH;CAMKK2
Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,2/100,0.2512596651458569,0.4693936770016234,0,0,2.105887381130463,2.908795592655987,TNFSF12;TNFSF13
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,1/30,0.2525720756457308,0.4693936770016234,0,0,3.552083333333333,4.88787490008339,TP53
Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,1/30,0.2525720756457308,0.4693936770016234,0,0,3.552083333333333,4.88787490008339,CUL5
Reactome_2022,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,1/30,0.2525720756457308,0.4693936770016234,0,0,3.552083333333333,4.88787490008339,MVB12A
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,2/101,0.2548338915725958,0.4693936770016234,0,0,2.0845100216827968,2.8498240176501803,CASP8;TP53
Reactome_2022,G2/M Transition R-HSA-69275,3/182,0.2570763814363949,0.4693936770016234,0,0,1.7313731255513083,2.3518661482639893,PPP1CB;HAUS8;TP53
Reactome_2022,Signaling By VEGF R-HSA-194138,2/102,0.2584092101323607,0.4693936770016234,0,0,2.063560209424084,2.79243209552406,SYNGAP1;ITPR3
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,2/102,0.2584092101323607,0.4693936770016234,0,0,2.063560209424084,2.79243209552406,CASP8;TP53
Reactome_2022,Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,1/31,0.2597955796870106,0.4693936770016234,0,0,3.4335069444444444,4.627887319696958,POLR2A
Reactome_2022,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,1/31,0.2597955796870106,0.4693936770016234,0,0,3.4335069444444444,4.627887319696958,ITPR3
Reactome_2022,Regulation Of MECP2 Expression And Activity R-HSA-9022692,1/31,0.2597955796870106,0.4693936770016234,0,0,3.4335069444444444,4.627887319696958,TNRC6B
Reactome_2022,Late Endosomal Microautophagy R-HSA-9615710,1/31,0.2597955796870106,0.4693936770016234,0,0,3.4335069444444444,4.627887319696958,MVB12A
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,1/31,0.2597955796870106,0.4693936770016234,0,0,3.4335069444444444,4.627887319696958,BABAM1
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,2/103,0.2619852687657414,0.4693936770016234,0,0,2.04302524493287,2.736564901652184,CASP8;TP53
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,2/103,0.2619852687657414,0.4693936770016234,0,0,2.04302524493287,2.736564901652184,CASP8;TP53
Reactome_2022,RHO GTPase Effectors R-HSA-195258,4/269,0.2620485030308537,0.4693936770016234,0,0,1.5607067984426477,2.090138602016444,PPP1CB;SGO2;CENPS-CORT;MRTFA
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,3/184,0.2622671069566249,0.4693936770016234,0,0,1.712067461471358,2.2914170555024427,PPP1CB;HAUS8;TP53
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,9/722,0.2634701335123615,0.4693936770016234,0,0,1.309881700103665,1.747140203967568,KDM6B;CDKN2B;RING1;ST13;CDKN2A;ATM;MDM4;TP53;TNRC6B
Reactome_2022,Phase 0 - Rapid Depolarisation R-HSA-5576892,1/32,0.266949630499665,0.4693936770016234,0,0,3.3225806451612905,4.388116602704082,FGF11
Reactome_2022,RAF Activation R-HSA-5673000,1/32,0.266949630499665,0.4693936770016234,0,0,3.3225806451612905,4.388116602704082,PPP1CB
Reactome_2022,Generation Of Second Messenger Molecules R-HSA-202433,1/32,0.266949630499665,0.4693936770016234,0,0,3.3225806451612905,4.388116602704082,HLA-DPA1
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,1/32,0.266949630499665,0.4693936770016234,0,0,3.3225806451612905,4.388116602704082,ESR1
Reactome_2022,Cilium Assembly R-HSA-5617833,3/186,0.2674712912234483,0.4693936770016234,0,0,1.693183779119931,2.232874325737951,HAUS8;RPGRIP1L;MCHR1
Reactome_2022,Mitotic Prometaphase R-HSA-68877,3/186,0.2674712912234483,0.4693936770016234,0,0,1.693183779119931,2.232874325737951,SGO2;HAUS8;CENPS-CORT
Reactome_2022,tRNA Processing R-HSA-72306,2/105,0.2691382313539824,0.4693936770016234,0,0,2.0031515274742038,2.629196795185464,TRMT61B;GTPBP3
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,3/188,0.2726877260624616,0.4693936770016234,0,0,1.6747083926031294,2.17616297564622,POLR2A;ESR1;TNRC6B
Reactome_2022,Resolution Of Sister Chromatid Cohesion R-HSA-2500257,2/106,0.2727144640462146,0.4693936770016234,0,0,1.983789770438985,2.5775974640226385,SGO2;CENPS-CORT
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,2/106,0.2727144640462146,0.4693936770016234,0,0,1.983789770438985,2.5775974640226385,CASP8;TP53
Reactome_2022,CaM Pathway R-HSA-111997,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,CAMKK2
Reactome_2022,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,PFDN6
Reactome_2022,Signaling By WNT In Cancer R-HSA-4791275,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,TCF7L2
Reactome_2022,FGFR2 Mutant Receptor Activation R-HSA-1839126,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,POLR2A
Reactome_2022,Signaling To ERKs R-HSA-187687,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,RALB
Reactome_2022,Formation Of Early Elongation Complex R-HSA-113418,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,POLR2A
Reactome_2022,Glucagon-type Ligand Receptors R-HSA-420092,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,CPAMD8
Reactome_2022,HIV Elongation Arrest And Recovery R-HSA-167287,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,POLR2A
Reactome_2022,NOD1/2 Signaling Pathway R-HSA-168638,1/33,0.2740348923486101,0.4693936770016234,0,0,3.218587239583333,4.16646065496284,CASP8
Reactome_2022,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,3/189,0.2753001647356566,0.4693936770016234,0,0,1.6656196943972836,2.148471631597117,WDR46;SENP3;WDR43
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,2/107,0.2762900940932695,0.4693936770016234,0,0,1.9647968087758665,2.527325797231417,CASP8;TP53
Reactome_2022,Metabolism Of Lipids R-HSA-556833,9/732,0.2762986192384137,0.4693936770016234,0,0,1.2910878585603465,1.6606915104089277,RXRB;PPP1CB;SLC27A1;SLC25A17;LPCAT1;PLEKHA6;HSD17B8;PLB1;PIK3C2B
Reactome_2022,Gene Silencing By RNA R-HSA-211000,2/108,0.2798648017167641,0.4728255336929959,0,0,1.9461622048799765,2.478337619707964,POLR2A;TNRC6B
Reactome_2022,EPHB-mediated Forward Signaling R-HSA-3928662,1/34,0.2810520232747756,0.4728255336929959,0,0,3.1208964646464645,3.9610901374094794,SYNGAP1
Reactome_2022,Transcriptional Regulation By E2F6 R-HSA-8953750,1/34,0.2810520232747756,0.4728255336929959,0,0,3.1208964646464645,3.9610901374094794,RING1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,9/736,0.2814814213958304,0.4728255336929959,0,0,1.2837150888104778,1.6273512817786158,KDM6B;CDKN2B;RING1;ST13;CDKN2A;ATM;MDM4;TP53;TNRC6B
Reactome_2022,Deubiquitination R-HSA-5688426,4/279,0.2833910958490953,0.4731456090175366,0,0,1.5031842231842232,1.895406131031216,BABAM1;MDM4;TP53;ESR1
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,8/644,0.2836276481915586,0.4731456090175366,0,0,1.303484616692164,1.6425118397704137,AKAP12;PPP1CB;SGO2;CENPS-CORT;MRTFA;MYO9B;FAM91A1;ECT2
Reactome_2022,Mitotic Spindle Checkpoint R-HSA-69618,2/110,0.2870102011023661,0.4731456090175366,0,0,1.90992825286019,2.38404410562023,SGO2;CENPS-CORT
Reactome_2022,Plasma Lipoprotein Clearance R-HSA-8964043,1/35,0.2880016750541527,0.4731456090175366,0,0,3.028952205882353,3.770406335015854,NCEH1
Reactome_2022,Ca-dependent Events R-HSA-111996,1/35,0.2880016750541527,0.4731456090175366,0,0,3.028952205882353,3.770406335015854,CAMKK2
Reactome_2022,RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,1/35,0.2880016750541527,0.4731456090175366,0,0,3.028952205882353,3.770406335015854,RING1
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,1/35,0.2880016750541527,0.4731456090175366,0,0,3.028952205882353,3.770406335015854,MTAP
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,1/35,0.2880016750541527,0.4731456090175366,0,0,3.028952205882353,3.770406335015854,ATM
Reactome_2022,Peptide Ligand-Binding Receptors R-HSA-375276,3/196,0.2936524328417183,0.4753124716220497,0,0,1.604635942187074,1.9662541502985824,GHSR;CORT;MCHR1
Reactome_2022,Muscle Contraction R-HSA-397014,3/196,0.2936524328417183,0.4753124716220497,0,0,1.604635942187074,1.9662541502985824,ITPR3;ATP1B2;FGF11
Reactome_2022,Golgi-to-ER Retrograde Transport R-HSA-8856688,2/112,0.2941482253497237,0.4753124716220497,0,0,1.8750118990956688,2.2943985684035826,KIFC1;KIF1B
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,2/112,0.2941482253497237,0.4753124716220497,0,0,1.8750118990956688,2.2943985684035826,CASP8;TP53
Reactome_2022,RHOH GTPase Cycle R-HSA-9013407,1/36,0.2948844932638469,0.4753124716220497,0,0,2.9422619047619047,3.5930065236105277,FAM91A1
Reactome_2022,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,1/36,0.2948844932638469,0.4753124716220497,0,0,2.9422619047619047,3.5930065236105277,CDKN2B
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,1/36,0.2948844932638469,0.4753124716220497,0,0,2.9422619047619047,3.5930065236105277,ESR1
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,2/114,0.3012765321659222,0.4798331598769416,0,0,1.8413425579655949,2.209107875705765,CASP8;TP53
Reactome_2022,rRNA Processing R-HSA-72312,3/199,0.3015448076747092,0.4798331598769416,0,0,1.5798335123523093,1.8939623281774227,WDR46;SENP3;WDR43
Reactome_2022,Fatty acyl-CoA Biosynthesis R-HSA-75105,1/37,0.3017011172470402,0.4798331598769416,0,0,2.8603877314814814,3.4276553345842204,HSD17B8
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,1/37,0.3017011172470402,0.4798331598769416,0,0,2.8603877314814814,3.4276553345842204,ATM
Reactome_2022,Triglyceride Metabolism R-HSA-8979227,1/37,0.3017011172470402,0.4798331598769416,0,0,2.8603877314814814,3.4276553345842204,PPP1CB
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,2/116,0.3083928709113749,0.4828649315087295,0,0,1.8088545972260492,2.127901734835485,RXRB;SLC27A1
Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,2/116,0.3083928709113749,0.4828649315087295,0,0,1.8088545972260492,2.127901734835485,PHF1;CHD3
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.3084521803283189,0.4828649315087295,0,0,2.782939189189189,3.273260944431491,CASP8
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.3084521803283189,0.4828649315087295,0,0,2.782939189189189,3.273260944431491,DAXX
Reactome_2022,FCGR3A-mediated IL10 Synthesis R-HSA-9664323,1/38,0.3084521803283189,0.4828649315087295,0,0,2.782939189189189,3.273260944431491,ITPR3
Reactome_2022,Fanconi Anemia Pathway R-HSA-6783310,1/38,0.3084521803283189,0.4828649315087295,0,0,2.782939189189189,3.273260944431491,CENPS-CORT
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,3/204,0.3147211846246941,0.4893313400994483,0,0,1.5401413982717989,1.7805084328855103,RING1;ESR1;TNRC6B
Reactome_2022,Synthesis Of PA R-HSA-1483166,1/39,0.3151383098410395,0.4893313400994483,0,0,2.709566885964912,3.128855176581604,LPCAT1
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,2/118,0.3154950801654297,0.4893313400994483,0,0,1.7774869109947644,2.050530569676092,RXRB;SLC27A1
Reactome_2022,Signaling By WNT R-HSA-195721,4/294,0.3158560155156974,0.4893313400994483,0,0,1.4243386243386242,1.6415058484533702,TCF7L2;TERT;ITPR3;TNRC6B
Reactome_2022,Immune System R-HSA-168256,21/1943,0.325089274082967,0.5008528368223013,0,0,1.1361257653122958,1.276613902269113,EIF4A1;CUL5;TNFSF12;TNFSF13;LPCAT1;MYO9B;ITPR3;FBXO32;KLHL42;OASL;TAPBP;BST2;P2RX7;MTAP;NFASC;CASP8;CASP10;CD68;PTPN4;TP53;HLA-DPA1
Reactome_2022,HCMV Infection R-HSA-9609646,2/121,0.326117385547952,0.5008528368223013,0,0,1.7324123366624136,1.9411643575499105,DAXX;MVB12A
Reactome_2022,Regulation Of Beta-Cell Development R-HSA-186712,1/41,0.3283182475490671,0.5008528368223013,0,0,2.573828125,2.866657374353411,HNF1A
Reactome_2022,"Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",1/41,0.3283182475490671,0.5008528368223013,0,0,2.573828125,2.866657374353411,ITPR3
Reactome_2022,Signaling By Retinoic Acid R-HSA-5362517,1/41,0.3283182475490671,0.5008528368223013,0,0,2.573828125,2.866657374353411,RXRB
Reactome_2022,MTOR Signaling R-HSA-165159,1/41,0.3283182475490671,0.5008528368223013,0,0,2.573828125,2.866657374353411,STRADB
Reactome_2022,PRC2 Methylates Histones And DNA R-HSA-212300,1/42,0.3348132806661986,0.5056018733292595,0,0,2.5109247967479678,2.747409403174776,PHF1
Reactome_2022,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,1/42,0.3348132806661986,0.5056018733292595,0,0,2.5109247967479678,2.747409403174776,TCF7L2
Reactome_2022,Signaling By FGFR2 In Disease R-HSA-5655253,1/42,0.3348132806661986,0.5056018733292595,0,0,2.5109247967479678,2.747409403174776,POLR2A
Reactome_2022,Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,1/42,0.3348132806661986,0.5056018733292595,0,0,2.5109247967479678,2.747409403174776,ITPR3
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,3/212,0.3358254462044366,0.5058529391190255,0,0,1.4805842357088894,1.615559860674199,GHSR;ITPR3;MCHR1
Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,1/43,0.341245830243863,0.5101625162145752,0,0,2.451016865079365,2.6352160561548885,PLB1
Reactome_2022,Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,1/43,0.341245830243863,0.5101625162145752,0,0,2.451016865079365,2.6352160561548885,POLR2A
Reactome_2022,"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",1/43,0.341245830243863,0.5101625162145752,0,0,2.451016865079365,2.6352160561548885,SLC27A1
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,2/127,0.347226481299651,0.5136961162138787,0,0,1.6487539267015707,1.7440156773756896,LPCAT1;PLB1
Reactome_2022,Collagen Chain Trimerization R-HSA-8948216,1/44,0.3476164942908434,0.5136961162138787,0,0,2.393895348837209,2.5295225306596265,COL11A2
Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,1/44,0.3476164942908434,0.5136961162138787,0,0,2.393895348837209,2.5295225306596265,PPP1CB
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.3476164942908434,0.5136961162138787,0,0,2.393895348837209,2.5295225306596265,MTAP
Reactome_2022,Signaling By GPCR R-HSA-372790,8/689,0.347904560312075,0.5136961162138787,0,0,1.2144937889431282,1.2822954415435726,GHSR;CORT;CPAMD8;ITPR3;ECT2;MCHR1;PTHLH;CAMKK2
Reactome_2022,Autophagy R-HSA-9612973,2/128,0.3507244559475947,0.5165842971838956,0,0,1.6355854732818085,1.713691859198156,MVB12A;ATM
Reactome_2022,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,1/45,0.353925865076181,0.5187442826361673,0,0,2.339370265151515,2.429828586501745,CHD3
Reactome_2022,Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,1/45,0.353925865076181,0.5187442826361673,0,0,2.339370265151515,2.429828586501745,POLR2A
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,4/312,0.3551942412956188,0.5193304554884597,0,0,1.339861197004054,1.3868775702962346,CORT;ITPR3;MCHR1;CAMKK2
Reactome_2022,Membrane Trafficking R-HSA-199991,7/599,0.3577139802370581,0.5217389272725872,0,0,1.2215289886660854,1.255758124039125,KIFC1;VPS52;VTI1A;RAB39A;MVB12A;KIF1B;NAA38
Reactome_2022,RNA Polymerase I Transcription Initiation R-HSA-73762,1/46,0.3601745293320664,0.5227775935450868,0,0,2.2872685185185184,2.3356821278507867,CHD3
Reactome_2022,HIV Transcription Initiation R-HSA-167161,1/46,0.3601745293320664,0.5227775935450868,0,0,2.2872685185185184,2.3356821278507867,POLR2A
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,2/131,0.3611795179039228,0.5229669532846146,0,0,1.597305085433662,1.626663816043152,CPAMD8;PTHLH
Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,1/47,0.3663630680748588,0.5253839681265361,0,0,2.237432065217391,2.2466736620194747,RING1
Reactome_2022,Sensory Perception Of Taste R-HSA-9717189,1/47,0.3663630680748588,0.5253839681265361,0,0,2.237432065217391,2.2466736620194747,ITPR3
Reactome_2022,Viral Messenger RNA Synthesis R-HSA-168325,1/47,0.3663630680748588,0.5253839681265361,0,0,2.237432065217391,2.2466736620194747,POLR2A
Reactome_2022,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,1/47,0.3663630680748588,0.5253839681265361,0,0,2.237432065217391,2.2466736620194747,PLB1
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,4/318,0.3683300468676083,0.526941071834521,0,0,1.3138543457014795,1.3122460254185906,PPP1CB;SYNGAP1;RGL2;TNRC6B
Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,2/136,0.3784634329485354,0.5351775776941059,0,0,1.537313432835821,1.4937087997729388,POLR2A;MVB12A
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.3785620658271016,0.5351775776941059,0,0,2.1439887152777777,2.0826175553054305,CUL5
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,1/49,0.3785620658271016,0.5351775776941059,0,0,2.1439887152777777,2.0826175553054305,EFNB3
Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,1/49,0.3785620658271016,0.5351775776941059,0,0,2.1439887152777777,2.0826175553054305,TP53
Reactome_2022,mRNA Splicing - Minor Pathway R-HSA-72165,1/49,0.3785620658271016,0.5351775776941059,0,0,2.1439887152777777,2.0826175553054305,POLR2A
Reactome_2022,HIV Infection R-HSA-162906,3/229,0.3805052477513047,0.5366559862152835,0,0,1.3680251513740105,1.3218615667979865,CUL5;POLR2A;MVB12A
Reactome_2022,Cargo Trafficking To Periciliary Membrane R-HSA-5620920,1/50,0.3845736595908477,0.5411177610242988,0,0,2.100127551020408,2.006923755847897,MCHR1
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,5/424,0.3893026225356026,0.5456434196512697,0,0,1.2306403290509318,1.1609839793820265,PPP1CB;ALK;TCF7L2;POLR2A;ESR1
Reactome_2022,Complex I Biogenesis R-HSA-6799198,1/51,0.3905273973423803,0.5456434196512697,0,0,2.0580208333333334,1.935068808568376,NDUFB3
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,1/51,0.3905273973423803,0.5456434196512697,0,0,2.0580208333333334,1.935068808568376,CDKN2B
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,2/141,0.3955514349015272,0.5474860327350178,0,0,1.4816377264680405,1.3741811353223246,CASP8;ITPR3
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,1/52,0.3964238330673289,0.5474860327350178,0,0,2.0175653594771243,1.866795433059185,AKAP12
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.3964238330673289,0.5474860327350178,0,0,2.0175653594771243,1.866795433059185,SYNGAP1
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.3964238330673289,0.5474860327350178,0,0,2.0175653594771243,1.866795433059185,SYNGAP1
Reactome_2022,Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,1/52,0.3964238330673289,0.5474860327350178,0,0,2.0175653594771243,1.866795433059185,POLR2A
Reactome_2022,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,1/53,0.4022635154412934,0.5517283996190218,0,0,1.9786658653846156,1.801867903378014,CENPS-CORT
Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,1/53,0.4022635154412934,0.5517283996190218,0,0,1.9786658653846156,1.801867903378014,CUL5
Reactome_2022,Ion Transport By P-type ATPases R-HSA-936837,1/53,0.4022635154412934,0.5517283996190218,0,0,1.9786658653846156,1.801867903378014,ATP1B2
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.4080469879023945,0.5571052483233605,0,0,1.94123427672956,1.7400698851432137,CDKN2A
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.4080469879023945,0.5571052483233605,0,0,1.94123427672956,1.7400698851432137,MTAP
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.4137747886558617,0.5611239968108414,0,0,1.9051890432098768,1.681202524920049,ALK
Reactome_2022,Innate Immune System R-HSA-168249,11/1035,0.4153144635295526,0.5611239968108414,0,0,1.108629163804945,0.9741738452719664,BST2;P2RX7;NFASC;CASP8;CASP10;LPCAT1;MYO9B;ITPR3;CD68;PTPN4;TP53
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,2/147,0.415770198837721,0.5611239968108414,0,0,1.4198952879581153,1.246132163098948,MYO9B;ECT2
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,2/147,0.415770198837721,0.5611239968108414,0,0,1.4198952879581153,1.246132163098948,CDKN2B;CDKN2A
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,7/637,0.4177625546775849,0.5611239968108414,0,0,1.14557945041816,0.9999099261022008,KIFC1;VPS52;VTI1A;RAB39A;MVB12A;KIF1B;NAA38
Reactome_2022,Deadenylation-dependent mRNA Decay R-HSA-429914,1/56,0.4194474509028583,0.5611239968108414,0,0,1.8704545454545451,1.6250827572185065,EIF4A1
Reactome_2022,E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,1/56,0.4194474509028583,0.5611239968108414,0,0,1.8704545454545451,1.6250827572185065,PEX14
Reactome_2022,Meiotic Recombination R-HSA-912446,1/56,0.4194474509028583,0.5611239968108414,0,0,1.8704545454545451,1.6250827572185065,ATM
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,2/149,0.4224352717296349,0.5611239968108414,0,0,1.4004345193574812,1.2067810993064574,MYO9B;ECT2
Reactome_2022,HIV Life Cycle R-HSA-162587,2/149,0.4224352717296349,0.5611239968108414,0,0,1.4004345193574812,1.2067810993064574,POLR2A;MVB12A
Reactome_2022,Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,1/57,0.4250655026008547,0.5611239968108414,0,0,1.8369605654761905,1.571541803924244,COL11A2
Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,1/57,0.4250655026008547,0.5611239968108414,0,0,1.8369605654761905,1.571541803924244,EIF4A1
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,1/57,0.4250655026008547,0.5611239968108414,0,0,1.8369605654761905,1.571541803924244,ESR1
Reactome_2022,Translation Initiation Complex Formation R-HSA-72649,1/57,0.4250655026008547,0.5611239968108414,0,0,1.8369605654761905,1.571541803924244,EIF4A1
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.4250655026008547,0.5611239968108414,0,0,1.8369605654761905,1.571541803924244,ECT2
Reactome_2022,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1/58,0.4306294668504963,0.5659701564320808,0,0,1.804641812865497,1.520423836835808,EIF4A1
Reactome_2022,Formation Of RNA Pol II Elongation Complex R-HSA-112382,1/58,0.4306294668504963,0.5659701564320808,0,0,1.804641812865497,1.520423836835808,POLR2A
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,2/153,0.4356474634580496,0.5694577233572238,0,0,1.3630595333032836,1.132596061869123,CPAMD8;PTHLH
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.4361398617016864,0.5694577233572238,0,0,1.7734375,1.4715847879788897,TP53
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.4361398617016864,0.5694577233572238,0,0,1.7734375,1.4715847879788897,KLF5
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,1/60,0.4415972001532204,0.5740763601991865,0,0,1.7432909604519775,1.424891286204566,MYO9B
Reactome_2022,HDACs Deacetylate Histones R-HSA-3214815,1/60,0.4415972001532204,0.5740763601991865,0,0,1.7432909604519775,1.424891286204566,CHD3
